1,University of Oxford,98.5,United Kingdom,21750,10.9,"Geography,Chemistry,Chemical Engineering,Biological Sciences,General Engineering,Computer Science,Art, Performing Arts & Design,Communication & Media Studies,Electrical & Electronic Engineering,Law,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Medicine & Dentistry,Languages, Literature & Linguistics,Business & Management,Accounting & Finance,Mechanical & Aerospace Engineering,Mathematics & Statistics,Physics & Astronomy,Psychology,Other Health,Archaeology,Sociology,Civil Engineering,Education"
801–1000,Lahore University of Management Sciences,32.7–36.9,Pakistan,4735,14.2,"Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Chemistry,Sociology,Other Health,Law,Mathematics & Statistics,Languages, Literature & Linguistics,Economics & Econometrics,Biological Sciences,Physics & Astronomy,Electrical & Electronic Engineering,Accounting & Finance,Education,Chemical Engineering,Business & Management,Computer Science"
801–1000,Lakehead University,32.7–36.9,Canada,8434,25,"Agriculture & Forestry,Geology, Environmental, Earth & Marine Sciences,Sociology,History, Philosophy & Theology,Law,Other Health,Accounting & Finance,Business & Management,Mathematics & Statistics,General Engineering,Geography,Physics & Astronomy,Psychology,Politics & International Studies (incl Development Studies),Chemistry,Electrical & Electronic Engineering,Economics & Econometrics,Languages, Literature & Linguistics,Communication & Media Studies,Computer Science,Mechanical & Aerospace Engineering,Chemical Engineering,Medicine & Dentistry,Art, Performing Arts & Design,Civil Engineering,Biological Sciences,Sport Science,Education,Archaeology"
801–1000,Lebanese University,32.7–36.9,Lebanon,46704,14.6,"Other Health,Sport Science,Accounting & Finance,Architecture,Chemical Engineering,Geography,Economics & Econometrics,Agriculture & Forestry,Politics & International Studies (incl Development Studies),Biological Sciences,Psychology,Art, Performing Arts & Design,General Engineering,Physics & Astronomy,Law,Archaeology,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Computer Science,Mathematics & Statistics,Education,Languages, Literature & Linguistics,Electrical & Electronic Engineering,Chemistry,Medicine & Dentistry,Veterinary Science,Communication & Media Studies,History, Philosophy & Theology,Mechanical & Aerospace Engineering,Sociology,Business & Management"
801–1000,Leeds Beckett University,32.7–36.9,United Kingdom,20360,21.9,"Psychology,Accounting & Finance,History, Philosophy & Theology,Communication & Media Studies,Geography,General Engineering,Education,Electrical & Electronic Engineering,Economics & Econometrics,Biological Sciences,Art, Performing Arts & Design,Sociology,Architecture,Law,Other Health,Politics & International Studies (incl Development Studies),Civil Engineering,Business & Management,Languages, Literature & Linguistics,Sport Science,Computer Science"
801–1000,Lithuanian University of Health Sciences,32.7–36.9,Lithuania,6376,9.2,"Psychology,Veterinary Science,Agriculture & Forestry,Chemistry,Other Health,Biological Sciences,Medicine & Dentistry"
801–1000,University of Ljubljana,32.7–36.9,Slovenia,40607,13.8,"Archaeology,Mechanical & Aerospace Engineering,Sociology,Art, Performing Arts & Design,Mathematics & Statistics,Law,Computer Science,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Architecture,Chemical Engineering,Business & Management,History, Philosophy & Theology,Agriculture & Forestry,Politics & International Studies (incl Development Studies),Civil Engineering,Communication & Media Studies,Accounting & Finance,Medicine & Dentistry,Biological Sciences,Chemistry,Other Health,Veterinary Science,Education,General Engineering,Physics & Astronomy,Geography,Languages, Literature & Linguistics,Sport Science,Psychology"
801–1000,University of Lleida,32.7–36.9,Spain,9474,16.1,"Business & Management,Medicine & Dentistry,Biological Sciences,General Engineering,Geography,Architecture,Electrical & Electronic Engineering,Art, Performing Arts & Design,Psychology,Sport Science,Mechanical & Aerospace Engineering,Agriculture & Forestry,Veterinary Science,Chemical Engineering,Languages, Literature & Linguistics,History, Philosophy & Theology,Education,Other Health,Law,Computer Science,Communication & Media Studies"
801–1000,Lovely Professional University,32.7–36.9,India,34961,14.7,"Mathematics & Statistics,Other Health,Law,Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,Sport Science,History, Philosophy & Theology,Sociology,Education,Civil Engineering,Chemical Engineering,Business & Management,Politics & International Studies (incl Development Studies),Computer Science,Agriculture & Forestry,Economics & Econometrics,Art, Performing Arts & Design,Chemistry,Architecture,Accounting & Finance,Physics & Astronomy,General Engineering,Geography,Mechanical & Aerospace Engineering,Psychology,Languages, Literature & Linguistics,Biological Sciences,Communication & Media Studies"
801–1000,Makerere University,32.7–36.9,Uganda,29510,19.2,"Art, Performing Arts & Design,Computer Science,Medicine & Dentistry,Geology, Environmental, Earth & Marine Sciences,Agriculture & Forestry,Business & Management,Education,Politics & International Studies (incl Development Studies),Law,Civil Engineering,Psychology"
801–1000,University of Malakand,32.7–36.9,Pakistan,8339,32.1,"Education,Accounting & Finance,Economics & Econometrics,Archaeology,Communication & Media Studies,Physics & Astronomy,General Engineering,Law,Psychology,Business & Management,Mathematics & Statistics,Politics & International Studies (incl Development Studies),Computer Science,Biological Sciences,Languages, Literature & Linguistics,Sociology,Geology, Environmental, Earth & Marine Sciences,Other Health,Chemistry,History, Philosophy & Theology"
801–1000,University of Malta,32.7–36.9,Malta,10056,12.3,"Computer Science,General Engineering,Geography,Civil Engineering,Politics & International Studies (incl Development Studies),Economics & Econometrics,Languages, Literature & Linguistics,Mathematics & Statistics,Education,Architecture,Communication & Media Studies,Law,History, Philosophy & Theology,Sport Science,Geology, Environmental, Earth & Marine Sciences,Art, Performing Arts & Design,Agriculture & Forestry,Chemistry,Electrical & Electronic Engineering,Physics & Astronomy,Business & Management,Medicine & Dentistry,Mechanical & Aerospace Engineering,Biological Sciences,Other Health,Psychology,Archaeology,Sociology,Accounting & Finance"
801–1000,University of Management and Technology,32.7–36.9,Pakistan,23418,22.4,"Computer Science,Chemistry,Mathematics & Statistics,Psychology,Other Health,Communication & Media Studies,Medicine & Dentistry,Civil Engineering,Education,Agriculture & Forestry,Accounting & Finance,Architecture,Mechanical & Aerospace Engineering,Law,General Engineering,Physics & Astronomy,Economics & Econometrics,Biological Sciences,Business & Management,Languages, Literature & Linguistics,Electrical & Electronic Engineering,Sociology,Art, Performing Arts & Design,Politics & International Studies (incl Development Studies)"
801–1000,Mansoura University,32.7–36.9,Egypt,174302,40.2,"Business & Management,Biological Sciences,Languages, Literature & Linguistics,Architecture,Electrical & Electronic Engineering,Computer Science,Law,Veterinary Science,Chemistry,Geography,Economics & Econometrics,Sociology,Sport Science,Medicine & Dentistry,Communication & Media Studies,History, Philosophy & Theology,Chemical Engineering,Agriculture & Forestry,Geology, Environmental, Earth & Marine Sciences,Politics & International Studies (incl Development Studies),Mathematics & Statistics,Accounting & Finance,Mechanical & Aerospace Engineering,Archaeology,Civil Engineering,Art, Performing Arts & Design,Education,Other Health,Psychology,General Engineering,Physics & Astronomy"
801–1000,Marquette University,32.7–36.9,United States,10317,12.2,"Art, Performing Arts & Design,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Politics & International Studies (incl Development Studies),Sociology,Electrical & Electronic Engineering,Chemistry,Business & Management,Mechanical & Aerospace Engineering,Psychology,Physics & Astronomy,Sport Science,Economics & Econometrics,Law,Biological Sciences,Civil Engineering,Chemical Engineering,Computer Science,Other Health,Communication & Media Studies,Medicine & Dentistry,Education,General Engineering,Accounting & Finance,History, Philosophy & Theology,Languages, Literature & Linguistics"
801–1000,Medical University of Lodz,32.7–36.9,Poland,10237,8.4,"Medicine & Dentistry,Other Health"
801–1000,University of Medicine and Pharmacy Carol Davila,32.7–36.9,Romania,12069,8.6,"Medicine & Dentistry,Other Health"
801–1000,University of Memphis,32.7–36.9,United States,16549,14.9,"Art, Performing Arts & Design,Languages, Literature & Linguistics,Other Health,Sociology,Law,Communication & Media Studies,Business & Management,Sport Science,Psychology,General Engineering,Computer Science,Architecture,Mathematics & Statistics,Chemistry,Accounting & Finance,History, Philosophy & Theology,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,Politics & International Studies (incl Development Studies),Education,Chemical Engineering,Biological Sciences,Medicine & Dentistry,Economics & Econometrics,Mechanical & Aerospace Engineering,Agriculture & Forestry,Archaeology,Electrical & Electronic Engineering,Geography,Veterinary Science,Civil Engineering"
801–1000,University of Mohaghegh Ardabili,32.7–36.9,Iran,11773,29.7,"Art, Performing Arts & Design,Civil Engineering,Chemistry,Economics & Econometrics,Other Health,Mathematics & Statistics,Law,Languages, Literature & Linguistics,Chemical Engineering,Accounting & Finance,Archaeology,Veterinary Science,Education,General Engineering,Biological Sciences,Sociology,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Computer Science,Physics & Astronomy,Business & Management,Architecture,Sport Science,Geography,Mechanical & Aerospace Engineering,Psychology,History, Philosophy & Theology,Agriculture & Forestry,Politics & International Studies (incl Development Studies)"
801–1000,Montana State University,32.7–36.9,United States,13795,16.3,"Mechanical & Aerospace Engineering,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Biological Sciences,Mathematics & Statistics,Computer Science,Physics & Astronomy,Medicine & Dentistry,Veterinary Science,Business & Management,Art, Performing Arts & Design,Chemical Engineering,Sociology,Economics & Econometrics,History, Philosophy & Theology,Sport Science,Accounting & Finance,Agriculture & Forestry,Psychology,Other Health,Civil Engineering,Politics & International Studies (incl Development Studies),Architecture,Electrical & Electronic Engineering,Education,General Engineering,Chemistry"
801–1000,University of Murcia,32.7–36.9,Spain,28862,17.7,"Biological Sciences,Accounting & Finance,Chemical Engineering,Sociology,Languages, Literature & Linguistics,Geology, Environmental, Earth & Marine Sciences,Computer Science,Communication & Media Studies,Business & Management,Medicine & Dentistry,Veterinary Science,Geography,Physics & Astronomy,Law,History, Philosophy & Theology,Sport Science,Economics & Econometrics,Other Health,Chemistry,Education,Art, Performing Arts & Design,Agriculture & Forestry,Mathematics & Statistics,Psychology"
801–1000,Nanjing University of Information Science and Technology,32.7–36.9,China,35807,16.8,"Accounting & Finance,Geography,Education,Chemical Engineering,Physics & Astronomy,Computer Science,Geology, Environmental, Earth & Marine Sciences,General Engineering,Chemistry,Languages, Literature & Linguistics,Law,Art, Performing Arts & Design,Agriculture & Forestry,Economics & Econometrics,Business & Management,Mathematics & Statistics,Communication & Media Studies,Electrical & Electronic Engineering"
801–1000,Nanjing Medical University,32.7–36.9,China,22378,9.3,Medicine & Dentistry
801–1000,Nanjing Normal University,32.7–36.9,China,32700,13.5,"Business & Management,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Mathematics & Statistics,Psychology,Chemical Engineering,Sociology,Agriculture & Forestry,Geography,Biological Sciences,Law,General Engineering,Communication & Media Studies,Art, Performing Arts & Design,Sport Science,Education,Archaeology,Computer Science,Chemistry,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Accounting & Finance,History, Philosophy & Theology,Physics & Astronomy"
